pandaid,IObytesRead,IObytesReadRate,IObytesWriteRate,IObytesWritten,actualcorecount,assignedpriority,avgpss,avgrss,avgvmem,cpu_eff,cpuconsumptiontime,currentpriority,dbTime,failedattempt,hs06sec,inputfilebytes,maxcpucount,maxdiskcount,maxpss,maxrss,maxvmem,minramcount,nevents,outputfilebytes,queue_time,timeExe,timeStageIn,timeStageOut,wall_time,workDirSize,computingsite,jobstatus
4051905137,2530424.0,1322692.0,94316.0,180436.0,1.0,1100,1782862.0,1834777.0,3379312.0,0.27379832,581,1100,411.94,0,35819,31339676,0,445,2683566.0,2758936.0,4587716.0,2823,25,61020805,18806,2031,17,22,2122,46938980.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905145,2707872.0,1510272.0,136325.0,244428.0,1.0,1100,1941269.0,1978918.0,3507968.0,0.42642644,852,1100,407.3,0,33726,68430276,0,548,2801065.0,2810880.0,4596520.0,2823,54,112107352,18951,1911,16,33,1998,15758487.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905151,2637844.0,1377436.0,64092.0,122740.0,1.0,1100,1681946.0,1746495.0,3306008.0,0.33301932,707,1100,528.86,0,35836,56958588,0,516,2666595.0,2779628.0,4605640.0,2823,46,96497172,18999,2021,15,23,2123,100929924.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905154,2789604.0,1458169.0,333592.0,638192.0,1.0,1100,1712440.0,1756500.0,3225126.0,0.34350777,709,1100,440.88,0,34840,55187220,0,512,2669886.0,2688656.0,4619500.0,2823,44,92803990,19024,1982,15,25,2064,14053855.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905157,2786480.0,1723040.0,88519.0,143152.0,1.0,1100,1907744.0,1917115.0,3388836.0,0.43030304,781,1100,321.81,0,30637,64078900,0,536,2838116.0,2847752.0,4646624.0,2823,51,105243530,19038,1721,18,25,1815,37424076.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905158,2762016.0,1651082.0,167278.0,279832.0,1.0,1100,1806089.0,1831001.0,3400689.0,0.3896312,729,1100,428.65,0,31582,58562544,0,521,2769854.0,2822884.0,4613852.0,2823,47,98715560,19042,1750,17,22,1871,16013328.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905161,2739484.0,1576858.0,54244.0,94240.0,1.0,1100,1740686.0,1804512.0,3228776.0,0.33126613,641,1100,503.27,0,32662,42504220,0,476,2781306.0,2897052.0,4596212.0,2823,34,76569770,19136,1810,14,23,1935,14287702.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905163,2793356.0,1611491.0,116894.0,202624.0,1.0,1100,1602701.0,1659913.0,3292020.0,0.2885212,558,1100,519.99,0,32645,34031580,0,453,2631523.0,2696372.0,4558636.0,2823,27,64049512,19146,1831,15,23,1934,14194364.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905172,2399844.0,1435420.0,51611.0,86288.0,1.0,1100,1825873.0,1897685.0,3407176.0,0.33832175,633,1100,242.04,0,31582,41372984,0,473,2749018.0,2777976.0,4601712.0,2823,34,75318136,19225,1770,15,29,1871,12120776.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905174,2889468.0,1464760.0,159857.0,315344.0,1.0,1100,1687640.0,1720812.0,3208555.0,0.31776556,694,1100,358.48,0,36865,56970184,0,516,2694639.0,2722688.0,4568268.0,2823,46,94978771,19232,2052,19,23,2184,79791160.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905176,2821624.0,1800213.0,90433.0,141744.0,1.0,1100,1541109.0,1563830.0,3051257.0,0.31863284,578,1100,229.37,0,30620,36617080,0,460,2579892.0,2631540.0,4656808.0,2823,29,67595821,19254,1660,23,22,1814,12096648.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905178,2695116.0,1734631.0,54875.0,85260.0,1.0,1100,1642321.0,1693542.0,3068120.0,0.2942857,515,1100,256.34,0,29540,29312920,0,440,2744678.0,2830464.0,4559924.0,2823,24,57153346,19260,1620,14,23,1750,12200040.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905181,2657532.0,1851233.0,190904.0,274052.0,1.0,1100,1452390.0,1483243.0,2981902.0,0.30552146,498,1100,349.2,0,27514,29954556,0,442,2651622.0,2736848.0,4550588.0,2823,25,58101524,19272,1510,16,28,1630,23539204.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905201,2700456.0,2375658.0,674896.0,767168.0,1.0,1100,1503415.0,1539492.0,3473425.0,0.4695652,594,1100,195.66,0,21353,35991532,0,458,2798665.0,2884284.0,14654172.0,2823,29,67586297,19713,1188,16,24,1265,11948052.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905213,2761900.0,1702700.0,97068.0,157452.0,1.0,1100,1759732.0,1768831.0,3089497.0,0.3479934,633,1100,320.09,0,30704,35163000,0,456,2966799.0,2976456.0,4658344.0,2823,28,67573000,19751,1691,17,25,1819,14734472.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905220,3026680.0,2410046.0,161728.0,203108.0,1.0,1100,1548995.0,1576371.0,3095391.0,0.39571825,573,1100,165.95,0,24442,38313736,0,465,2646753.0,2690080.0,4530928.0,2823,31,69164879,19766,1318,15,25,1448,13980614.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905224,2904572.0,1937642.0,118354.0,177416.0,1.0,1100,1554531.0,1619732.0,3177966.0,0.33412322,564,1100,335.83,0,28493,37917484,0,464,2588327.0,2656920.0,4560616.0,2823,31,69415728,19917,1590,15,23,1688,18848980.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905229,2605396.0,1894833.0,141858.0,195056.0,1.0,1100,1605886.0,1654803.0,3247309.0,0.39066496,611,1100,243.38,0,26400,45907664,0,486,2597998.0,2646132.0,4590936.0,2823,38,79967896,19940,1459,20,35,1564,63885616.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905233,2299712.0,1539153.0,154103.0,230252.0,1.0,1100,1605572.0,1650648.0,3188180.0,0.41113743,694,1100,326.29,0,28493,54039608,0,508,2671938.0,2760476.0,4605876.0,2823,45,91483849,19958,1610,15,25,1688,46504904.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905240,2605580.0,1813809.0,135014.0,193952.0,1.0,1100,1571031.0,1617116.0,3149727.0,0.37477797,633,1100,378.13,0,28510,48890300,0,494,2596391.0,2689512.0,4557448.0,2823,40,83701259,19978,1519,16,21,1689,32542276.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905243,2420772.0,2127785.0,219243.0,249432.0,1.0,1100,1696264.0,1760108.0,3211751.0,0.48379803,642,1100,160.57,0,22399,55759068,0,513,2781523.0,2902868.0,4546908.0,2823,46,92421604,19982,1208,15,23,1327,14328128.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905248,2745764.0,1907504.0,201231.0,289664.0,1.0,1100,1648250.0,1657585.0,3007504.0,0.29721728,502,1100,466.51,0,28510,27752440,0,435,2814892.0,2824752.0,4511916.0,2823,23,55043122,20022,1550,20,25,1689,12175368.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905252,2830548.0,2781651.0,166843.0,169776.0,1.0,1100,1486481.0,1500856.0,2900764.0,0.4410042,527,1100,103.21,0,20171,39396528,0,468,2611149.0,2624028.0,4563476.0,2823,32,69272994,20081,1077,16,24,1195,12073808.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905256,2743440.0,1904598.0,168949.0,243360.0,1.0,1100,1658612.0,1667870.0,3060729.0,0.37191540000000006,633,1100,274.23,0,28729,48884136,0,494,2817068.0,2826700.0,4576304.0,2823,39,84099053,20092,1560,22,24,1702,44881496.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905267,2412504.0,1752059.0,106254.0,146308.0,1.0,1100,1609567.0,1633809.0,3099265.0,0.43084767,676,1100,345.38,0,26484,55339000,0,512,2678285.0,2727016.0,4554256.0,2823,45,92677002,20153,1439,18,24,1569,64985096.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905270,2785792.0,1863259.0,109163.0,163212.0,1.0,1100,1746890.0,1757652.0,3270739.0,0.38343194,648,1100,420.09,0,28527,37696196,0,463,2912350.0,2922240.0,4793036.0,2823,31,69696441,20179,1590,16,25,1690,32967996.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905300,2735688.0,1986769.0,650651.0,895916.0,1.0,1100,1655084.0,1690905.0,3276079.0,0.34588385,542,1100,285.66,0,26450,33380812,0,451,2571942.0,2670964.0,4627780.0,2823,28,62699636,20388,1469,17,27,1567,44529204.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905307,2612804.0,2077260.0,173641.0,218408.0,1.0,1100,1727634.0,1742184.0,3261129.0,0.45536333,658,1100,250.27,0,24391,45909704,0,486,2784981.0,2794800.0,4670388.0,2823,37,80318450,20464,1349,17,25,1445,14034346.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905310,2732244.0,2685045.0,142904.0,145416.0,1.0,1100,1481322.0,1545450.0,3094394.0,0.48659965,581,1100,171.24,0,20154,34195304,0,453,2602503.0,2691160.0,4542032.0,2823,28,63963743,20478,1087,15,25,1194,12060824.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905319,2821416.0,2140096.0,138399.0,182460.0,1.0,1100,1657364.0,1666721.0,3101651.0,0.31830240000000004,480,1100,308.25,0,25455,31355844,0,445,2772675.0,2782364.0,4494368.0,2823,26,58609886,20501,1389,18,25,1508,66731068.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905321,2862672.0,2389059.0,399385.0,478560.0,1.0,1100,1856205.0,1874046.0,3453655.0,0.42579750000000005,614,1100,229.4,0,24340,46352872,0,487,2641625.0,2676288.0,4606372.0,2823,37,80669136,20508,1308,16,25,1442,14070323.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905323,2549300.0,3049629.0,283844.0,237276.0,1.0,1100,1354965.0,1394397.0,2872249.0,0.44752476,452,1100,124.74,0,17048,20847812,0,416,2558940.0,2610272.0,4550368.0,2823,17,45460456,20512,896,14,36,1010,14676796.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905334,2627092.0,2742244.0,299463.0,286888.0,1.0,1100,1691890.0,1726490.0,3134982.0,0.5174825,592,1100,71.48,0,19310,43981772,0,480,2802728.0,2819956.0,4549428.0,2823,36,76672523,20624,1027,17,24,1144,12100660.0,CERN-PROD_T0_SCORE_SHORT,finished
4051905336,2514028.0,1676018.0,95290.0,142936.0,1.0,1100,1750132.0,1783800.0,3413982.0,0.37507114,659,1100,407.54,0,29658,47140928,0,489,2649189.0,2722452.0,4597892.0,2823,39,82510696,20627,1610,16,29,1757,28651456.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907396,2038896.0,2266915.0,245746.0,221028.0,1.0,1100,1561140.0,1599971.0,3057850.0,0.4797048,520,1100,119.51,0,18297,35838408,0,458,2582949.0,2636544.0,4548768.0,2823,0,0,20509,977,14,0,1084,12097080.0,CERN-PROD_T0_SCORE_SHORT,failed
4051907398,2620156.0,2190236.0,139611.0,167016.0,1.0,1100,1504283.0,1554832.0,3118165.0,0.40462428,560,1100,310.05,0,23361,37457940,0,462,2674846.0,2729236.0,4557552.0,2823,31,68431493,20510,1248,15,25,1384,15577371.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907405,2555048.0,2034501.0,135556.0,170240.0,1.0,1100,1583869.0,1678316.0,3013634.0,0.44559944,643,1100,365.13,0,24357,47627472,0,491,2770094.0,2895752.0,4579536.0,2823,39,82246330,20522,1308,16,21,1443,14025204.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907407,2763352.0,2304293.0,149470.0,179248.0,1.0,1100,1629110.0,1667766.0,3277458.0,0.47139755,651,1100,233.77,0,23311,45340700,0,484,2586996.0,2672016.0,4613444.0,2823,37,80051377,20527,1298,15,21,1381,15648318.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907412,2572188.0,2046558.0,59632.0,74948.0,1.0,1100,1585780.0,1627479.0,3085486.0,0.42083332,606,1100,339.72,0,24307,34389332,0,454,2709322.0,2778084.0,4607336.0,2823,28,66121422,20538,1348,15,21,1440,13992041.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907415,2721576.0,2383998.0,79383.0,90624.0,1.0,1100,1709096.0,1718561.0,3153592.0,0.4162896,552,1100,328.35,0,22382,40223536,0,470,2842838.0,2852736.0,4552992.0,2823,32,71499594,20561,1208,16,25,1326,14213302.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907418,2903072.0,2424751.0,98130.0,117488.0,1.0,1100,1650277.0,1661151.0,3101614.0,0.41741535,604,1100,259.84,0,24425,33959844,0,453,2838699.0,2848444.0,4593696.0,2823,28,64629045,20572,1309,17,24,1447,13968524.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907419,2694736.0,2364532.0,112027.0,127672.0,1.0,1100,1603923.0,1639996.0,2944768.0,0.40802422,539,1100,219.27,0,22298,31368800,0,445,2861135.0,2871212.0,4580900.0,2823,26,60886932,20572,1188,16,21,1321,14196844.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907421,2735356.0,2402233.0,110634.0,125976.0,1.0,1100,1500809.0,1555556.0,3086141.0,0.37889140000000004,499,1100,246.59,0,22230,29271440,0,440,2577947.0,2689024.0,4514796.0,2823,25,56542769,20576,1208,15,25,1317,14132287.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907443,2628452.0,1910244.0,235460.0,323988.0,1.0,1100,1602945.0,1644100.0,3198349.0,0.45303515,709,1100,423.66,0,26417,40276044,0,470,2708501.0,2765908.0,4636252.0,2823,33,75657793,20675,1439,15,23,1565,62078900.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907448,2583528.0,2270843.0,141978.0,161528.0,1.0,1100,1382638.0,1420592.0,2913320.0,0.41483724,548,1100,291.63,0,22298,37505240,0,462,2583492.0,2631628.0,4568104.0,2823,32,68175611,20682,1198,14,20,1321,14174469.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907452,2535428.0,2822041.0,135564.0,121796.0,1.0,1100,1444787.0,1488004.0,2988891.0,0.45429105,487,1100,210.7,0,18095,26388096,0,432,2558617.0,2614344.0,4518908.0,2823,22,53324017,20702,987,15,22,1072,12069248.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907457,2724068.0,2524385.0,80800.0,87192.0,1.0,1100,1402991.0,1455398.0,2915927.0,0.46318290000000006,585,1100,139.09,0,21319,35433944,0,457,2660439.0,2780580.0,4586444.0,2823,29,66143146,20702,1128,17,21,1263,11948584.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907463,2537940.0,2356165.0,148792.0,160272.0,1.0,1100,1674351.0,1698767.0,3191553.0,0.45107397,567,1100,291.75,0,21218,30249548,0,442,2809744.0,2819580.0,4658144.0,2823,25,59137172,20707,1138,15,23,1257,11947444.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907468,2456068.0,2415959.0,161250.0,163928.0,1.0,1100,1567482.0,1637634.0,3068363.0,0.44611530000000005,534,1100,229.23,0,20205,33478620,0,451,2665362.0,2798804.0,4564712.0,2823,27,62369629,20733,1097,16,23,1197,11954212.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907469,2784000.0,2575262.0,131023.0,141644.0,1.0,1100,1521802.0,1533113.0,2908156.0,0.46471053,586,1100,47.38,0,21285,32208636,0,448,2809163.0,2818972.0,4591876.0,2823,26,62124940,20734,1138,16,24,1261,11942148.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907473,2622044.0,2306677.0,465107.0,528696.0,1.0,1100,1413151.0,1471023.0,2929230.0,0.4648526,615,1100,228.49,0,22332,38762028,0,466,2604309.0,2722680.0,4593804.0,2823,30,70777752,20735,1188,16,26,1323,14238824.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907478,2606768.0,2070853.0,98138.0,123536.0,1.0,1100,1710521.0,1737789.0,3165816.0,0.47091413,680,1100,197.34,0,24374,42792348,0,477,2832712.0,2842624.0,4647076.0,2823,35,77111788,20741,1318,15,23,1444,14021119.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907481,2533140.0,2641482.0,96668.0,92704.0,1.0,1100,1509400.0,1568960.0,2934809.0,0.4368932,495,1100,37.2,0,19125,30387752,0,443,2677414.0,2799236.0,4494616.0,2823,26,58574265,20750,1027,15,24,1133,12075480.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907482,2464328.0,2739926.0,236135.0,212384.0,1.0,1100,1274418.0,1330200.0,2795522.0,0.47343895,508,1100,95.49,0,18112,28146652,0,437,2546389.0,2628112.0,4572768.0,2823,23,55809627,20751,987,14,24,1073,12018724.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907485,2630536.0,2444345.0,69955.0,75284.0,1.0,1100,1629460.0,1670919.0,3073577.0,0.45382166,570,1100,169.62,0,21201,38334584,0,465,2882892.0,2893328.0,4523340.0,2823,33,69742513,20763,1158,15,23,1256,11956104.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907494,2587792.0,2543089.0,267191.0,271888.0,1.0,1100,1470214.0,1522427.0,3060223.0,0.4376569,523,1100,196.05,0,20171,28918740,0,439,2593825.0,2688136.0,4588860.0,2823,24,56630360,20788,1087,14,35,1195,12016684.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907502,2624524.0,2924388.0,916768.0,822764.0,1.0,1100,1360253.0,1411873.0,2892071.0,0.48507464,520,1100,63.44,0,18095,25820016,0,430,2654636.0,2763592.0,4548604.0,2823,21,53166705,20835,987,14,22,1072,12186768.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907514,2606884.0,3107624.0,146540.0,122928.0,1.0,1100,1560727.0,1586809.0,2941392.0,0.5466270000000001,551,1100,117.25,0,17015,38899176,0,466,2806448.0,2868364.0,4560872.0,2823,32,70038684,20853,916,14,21,1008,32690712.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907517,2730720.0,2176075.0,121722.0,152748.0,1.0,1100,1647924.0,1697635.0,3272473.0,0.40458015,583,1100,64.0,0,24324,32670128,0,449,2622102.0,2732940.0,4584260.0,2823,27,63262821,20858,1338,15,23,1441,13962321.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907524,2645112.0,2940928.0,235202.0,211544.0,1.0,1100,1620825.0,1646894.0,3066536.0,0.5232342000000001,563,1100,97.35,0,18162,37224204,0,462,2761000.0,2818596.0,4508800.0,2823,31,67900261,20978,957,16,22,1076,22806772.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907533,2498308.0,2981663.0,183140.0,153452.0,1.0,1100,1560327.0,1596194.0,2997075.0,0.5869565,594,1100,28.1,0,17082,39065264,0,467,2813313.0,2886396.0,4635552.0,2823,32,71149709,21008,906,17,21,1012,41740624.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907537,2736616.0,2172321.0,217075.0,273464.0,1.0,1100,1828093.0,1839313.0,3295321.0,0.3988056,601,1100,199.76,0,25438,39776692,0,469,2887776.0,2897556.0,4590260.0,2823,33,71842165,21019,1369,16,24,1507,14026498.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907541,2708572.0,3008218.0,88956.0,80096.0,1.0,1100,1620568.0,1629840.0,2999909.0,0.37430167,402,1100,118.55,0,18129,8542292,0,382,2735309.0,2745076.0,4515144.0,2823,7,29001501,21028,977,15,20,1074,12052396.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907551,2516348.0,2331891.0,134434.0,145068.0,1.0,1100,1595380.0,1632778.0,3021408.0,0.44515103,560,1100,73.31,0,21235,32039792,0,447,2885248.0,2894900.0,4630760.0,2823,26,61789568,21070,1138,15,20,1258,12090512.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907556,2601724.0,3935251.0,120496.0,79664.0,1.0,1100,1322128.0,1351183.0,2627600.0,0.5315534000000001,438,1100,83.44,0,13909,20453736,0,415,2706108.0,2732448.0,4493128.0,2823,18,44633983,21079,706,15,20,824,13828503.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907557,2340452.0,3243062.0,137512.0,99240.0,1.0,1100,1499525.0,1568376.0,2940334.0,0.5084388,482,1100,76.16,0,16002,27104204,0,434,2850870.0,2971036.0,4551600.0,2823,22,54374412,21080,816,15,22,948,45386804.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907564,2062152.0,2290285.0,506975.0,456476.0,1.0,1100,1668123.0,1758128.0,3179824.0,0.52327746,562,1100,81.83,0,18129,32177764,0,448,2839550.0,2971340.0,4588032.0,2823,27,61217783,21096,967,16,26,1074,18821532.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907566,2508152.0,2460103.0,149900.0,152828.0,1.0,1100,1751660.0,1780120.0,3236645.0,0.47946355,572,1100,99.44,0,20137,39954012,0,469,2829713.0,2839480.0,4587208.0,2823,34,71447174,21100,1118,15,22,1193,12097956.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907568,2878372.0,2398252.0,229465.0,275404.0,1.0,1100,1917386.0,1929076.0,3436648.0,0.46671492,645,1100,158.68,0,23328,43038620,0,478,2956442.0,2966052.0,4573388.0,2823,36,76498050,21106,1268,22,23,1382,15573200.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907569,2557372.0,3052154.0,303433.0,254244.0,1.0,1100,1408036.0,1446549.0,2666692.0,0.38636363,391,1100,74.2,0,17082,7513748,0,379,2660646.0,2714776.0,4468424.0,2823,6,27113407,21108,886,14,21,1012,12069228.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907579,2766500.0,1778340.0,58066.0,90332.0,1.0,1100,1634008.0,1684821.0,3248672.0,0.3386636,593,1100,312.73,0,29556,46211576,0,487,2620427.0,2715200.0,4549200.0,2823,39,79989851,21962,1620,15,23,1751,24686088.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907580,2900948.0,2202053.0,198921.0,262056.0,1.0,1100,1779343.0,1788746.0,3219121.0,0.31165645,508,1100,218.99,0,27514,28869060,0,439,2951943.0,2961580.0,4589532.0,2823,25,56346334,21963,1429,17,25,1630,38137404.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907581,2849328.0,1983488.0,76974.0,110576.0,1.0,1100,1656584.0,1706387.0,3315801.0,0.37461679999999997,611,1100,152.05,0,27531,44522172,0,482,2626311.0,2677864.0,4576904.0,2823,37,78267778,21963,1509,16,22,1631,47490372.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907585,2033772.0,1360275.0,61763.0,92344.0,1.0,1100,1597023.0,1654991.0,3196809.0,0.2789598,472,1100,377.09,0,28560,20817004,0,416,2674143.0,2774524.0,4617868.0,2823,0,0,21966,1590,16,0,1692,12090260.0,CERN-PROD_T0_SCORE_SHORT,failed
4051907592,2814800.0,1622947.0,54571.0,94648.0,1.0,1100,1629103.0,1675720.0,3305637.0,0.30967078,602,1100,507.69,0,32814,35871608,0,458,2660513.0,2764536.0,4621848.0,2823,29,66686388,21969,1831,14,26,1944,14235348.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907601,2776200.0,2210597.0,274725.0,345016.0,1.0,1100,1487252.0,1541861.0,3148574.0,0.35640138,515,1100,237.68,0,24391,32418104,0,448,2586385.0,2695672.0,4542072.0,2823,27,60458866,21973,1348,14,23,1445,13923871.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907605,2685184.0,1496803.0,135761.0,243548.0,1.0,1100,1650928.0,1713334.0,3325840.0,0.27141434,545,1100,375.35,0,33895,32311212,0,448,2573143.0,2656188.0,4544424.0,2823,27,61269702,21975,1911,14,25,2008,15616138.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907610,2832780.0,2367972.0,492713.0,589428.0,1.0,1100,1561727.0,1606185.0,3073472.0,0.38194945,529,1100,126.94,0,23378,30150612,0,442,2692447.0,2769780.0,4569660.0,2823,26,58846287,21977,1268,18,32,1385,15609742.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907611,2604280.0,1740719.0,259991.0,388972.0,1.0,1100,1570128.0,1621846.0,3179345.0,0.36615565,621,1100,347.62,0,28628,43434608,0,479,2686574.0,2758532.0,4613296.0,2823,36,78738392,21978,1559,15,23,1696,47824272.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907613,2886160.0,2009128.0,561152.0,806108.0,1.0,1100,1507473.0,1544125.0,3080039.0,0.32538226,532,1100,496.41,0,27598,32181056,0,448,2673044.0,2739132.0,4518812.0,2823,27,60525149,21978,1499,16,22,1635,38900928.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907632,1774484.0,1347975.0,56131.0,73892.0,1.0,1100,1706709.0,1770505.0,3210116.0,0.30039787,453,1100,332.29,0,25455,29188148,0,439,2687262.0,2789704.0,4519728.0,2823,0,0,22000,1409,15,0,1508,27246540.0,CERN-PROD_T0_SCORE_SHORT,failed
4051907640,2712652.0,1462746.0,42728.0,79240.0,1.0,1100,1635069.0,1697894.0,3293855.0,0.27497575,567,1100,403.87,0,34806,34451104,0,454,2631237.0,2697720.0,4626024.0,2823,28,64681108,22003,1951,16,23,2062,14010172.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907643,2502904.0,1821587.0,87768.0,120596.0,1.0,1100,1603235.0,1659421.0,3223875.0,0.3224984,506,1100,414.56,0,26484,32511232,0,449,2669007.0,2769940.0,4529008.0,2823,28,61503217,22005,1449,16,24,1569,43072256.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907644,2752624.0,1706226.0,51857.0,83660.0,1.0,1100,1613643.0,1665380.0,3308578.0,0.29279032,532,1100,425.16,0,30670,33211964,0,451,2535987.0,2635388.0,4622004.0,2823,28,62548579,22005,1700,15,24,1817,12110276.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907646,2483856.0,1660227.0,68017.0,101760.0,1.0,1100,1570842.0,1626958.0,3254859.0,0.2953337,500,1100,435.42,0,28577,25863400,0,430,2522504.0,2640660.0,4555348.0,2823,22,52645643,22006,1579,14,21,1693,12208920.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907655,2905340.0,2025233.0,32547.0,46692.0,1.0,1100,1510577.0,1574426.0,3125886.0,0.27172583,444,1100,328.1,0,27581,16962932,0,406,2720546.0,2805764.0,4555540.0,2823,15,40625240,22009,1539,15,26,1634,12102284.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907661,2769008.0,1853244.0,140864.0,210472.0,1.0,1100,1595218.0,1653784.0,3275716.0,0.31105855,526,1100,375.14,0,28544,31243696,0,445,2592862.0,2722180.0,4571980.0,2823,26,60112104,22013,1599,15,21,1691,12218960.0,CERN-PROD_T0_SCORE_SHORT,finished
4051907665,2655244.0,1848381.0,254130.0,365064.0,1.0,1100,1614964.0,1674776.0,3099948.0,0.24649176,404,1100,376.21,0,27666,11789436,0,391,2642151.0,2743464.0,4520352.0,2823,10,33172377,22014,1539,16,21,1639,12176260.0,CERN-PROD_T0_SCORE_SHORT,finished
